PID,SalePrice,Living Area Sqft,Lot Frontage,Bldg Type,Bedroom,Total Full Baths,MS Zoning,Street,Alley,Utilities
905225090,165000.0,2071.0,,1Fam,4,1.0,RL,Pave,,AllPub
907290180,144000.0,848.0,,TwnhsE,1,2.0,RM,Pave,,AllPub
535478040,130000.0,936.0,66.0,1Fam,3,2.0,RL,Pave,,AllPub
906201200,301000.0,2730.0,86.0,1Fam,4,3.0,RL,Pave,,AllPub
909252010,175000.0,1768.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
907251100,255000.0,1989.0,90.0,1Fam,3,3.0,RL,Pave,,AllPub
527325090,192000.0,1930.0,61.0,1Fam,4,3.0,RL,Pave,,AllPub
902300110,139500.0,1627.0,69.0,2fmCon,4,2.0,RM,Pave,,AllPub
527161040,177500.0,1382.0,57.0,1Fam,3,2.0,RL,Pave,,AllPub
528250010,165500.0,1394.0,,1Fam,3,2.0,RL,Pave,,AllPub
902405100,124900.0,1869.0,98.0,1Fam,2,1.0,RM,Pave,,AllPub
907405140,208500.0,1710.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
535478070,120000.0,1045.0,74.0,1Fam,3,2.0,RL,Pave,,AllPub
535450180,135000.0,1192.0,60.0,1Fam,4,1.0,RL,Pave,,AllPub
531452260,184000.0,1540.0,70.0,1Fam,3,3.0,RL,Pave,,AllPub
907227060,127000.0,864.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
535477090,136870.0,1117.0,69.0,1Fam,3,1.0,RL,Pave,,AllPub
535478010,134500.0,999.0,69.0,1Fam,3,2.0,RL,Pave,,AllPub
916460070,202000.0,1403.0,,1Fam,2,3.0,RL,Pave,,AllPub
533250190,279700.0,1494.0,50.0,TwnhsE,1,2.0,RL,Pave,,AllPub
906223110,226500.0,1626.0,80.0,1Fam,3,3.0,RL,Pave,,AllPub
924100020,172000.0,1968.0,,1Fam,4,2.0,RL,Pave,,AllPub
528106010,342643.0,2596.0,111.0,1Fam,4,3.0,RL,Pave,,AllPub
534425310,137500.0,1054.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
531380080,205000.0,2110.0,,1Fam,3,3.0,RL,Pave,,AllPub
535327230,100000.0,1764.0,71.0,1Fam,4,2.0,RL,Pave,,AllPub
535353190,97500.0,1458.0,78.0,1Fam,3,1.0,RL,Pave,,AllPub
907187040,235500.0,1873.0,47.0,1Fam,3,2.0,RL,Pave,,AllPub
906340130,332000.0,1720.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
923275200,124500.0,816.0,76.0,1Fam,2,1.0,RL,Pave,,AllPub
902207170,99500.0,792.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
534450180,116500.0,858.0,50.0,1Fam,2,2.0,RL,Pave,,AllPub
909251080,145000.0,1316.0,66.0,1Fam,2,2.0,RL,Pave,,AllPub
908152290,171500.0,1408.0,60.0,1Fam,3,3.0,RL,Pave,,AllPub
923251080,157900.0,1188.0,,1Fam,3,1.0,RL,Pave,,AllPub
531385130,215000.0,1494.0,,1Fam,3,3.0,RL,Pave,,AllPub
528164040,374000.0,1792.0,72.0,1Fam,2,3.0,RL,Pave,,AllPub
923228200,106500.0,992.0,,Twnhs,2,2.0,RM,Pave,,AllPub
903231090,126000.0,1409.0,,1Fam,3,2.0,RM,Pave,,AllPub
907203070,127000.0,876.0,68.0,1Fam,3,2.0,RL,Pave,,AllPub
903225150,87000.0,765.0,50.0,1Fam,2,2.0,RM,Pave,,AllPub
535180130,108000.0,1337.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
906378150,360000.0,2140.0,93.0,1Fam,3,2.0,RL,Pave,,AllPub
903476030,140000.0,1812.0,76.0,2fmCon,4,2.0,RM,Pave,,AllPub
528120120,275000.0,1698.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
528290190,156000.0,1430.0,62.0,1Fam,3,2.0,RL,Pave,,AllPub
907200340,128200.0,894.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
902325100,155000.0,2104.0,70.0,1Fam,5,2.0,RM,Pave,,AllPub
903425420,130000.0,838.0,55.0,1Fam,2,2.0,RL,Pave,,AllPub
535352090,113000.0,793.0,80.0,1Fam,2,2.0,RL,Pave,,AllPub
902125080,107400.0,1605.0,60.0,1Fam,3,2.0,RM,Pave,,AllPub
526351100,157000.0,1434.0,85.0,1Fam,4,3.0,RL,Pave,,AllPub
532376110,129000.0,912.0,,1Fam,3,2.0,RL,Pave,,AllPub
905101450,154500.0,1068.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
528120150,317000.0,2473.0,76.0,1Fam,4,2.0,RL,Pave,,AllPub
907270050,268500.0,2214.0,67.0,1Fam,3,3.0,RL,Pave,,AllPub
528344040,340000.0,2450.0,,1Fam,3,3.0,RL,Pave,,AllPub
527107240,185000.0,1511.0,70.0,1Fam,3,3.0,RL,Pave,,AllPub
534479300,121000.0,936.0,82.0,1Fam,2,1.0,RL,Pave,,AllPub
904352190,114900.0,1680.0,60.0,2fmCon,2,3.0,RH,Pave,,AllPub
528458090,212109.0,1588.0,81.0,1Fam,3,3.0,FV,Pave,,AllPub
908154040,320000.0,1698.0,86.0,1Fam,3,3.0,RL,Pave,,AllPub
533208030,207500.0,1550.0,30.0,TwnhsE,2,2.0,FV,Pave,Pave,AllPub
528240020,183500.0,1720.0,62.0,1Fam,3,2.0,RL,Pave,,AllPub
905104080,109900.0,904.0,,1Fam,3,1.0,RL,Pave,,AllPub
528354110,315750.0,2398.0,95.0,1Fam,3,3.0,RL,Pave,,AllPub
533252040,318750.0,1694.0,,1Fam,2,3.0,RL,Pave,,AllPub
533350120,290000.0,1671.0,103.0,1Fam,3,4.0,RL,Pave,,AllPub
527302175,181000.0,1586.0,48.0,1Fam,3,2.0,RL,Pave,,AllPub
916403200,204000.0,2237.0,,1Fam,3,2.0,RL,Pave,,AllPub
534431020,138500.0,908.0,85.0,1Fam,2,1.0,RL,Pave,,AllPub
909253180,145000.0,1477.0,52.0,1Fam,3,2.0,RL,Pave,,AllPub
533244040,312500.0,2362.0,106.0,1Fam,3,3.0,FV,Pave,,AllPub
528228580,246578.0,1500.0,53.0,TwnhsE,2,3.0,RL,Pave,,AllPub
535455060,112500.0,984.0,64.0,1Fam,2,2.0,RL,Pave,,AllPub
916226090,244000.0,1501.0,46.0,TwnhsE,2,3.0,RL,Pave,,AllPub
906412010,475000.0,2276.0,91.0,1Fam,3,3.0,RL,Pave,,AllPub
906203120,271900.0,2196.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
905105040,115000.0,897.0,86.0,1Fam,3,1.0,RL,Pave,,AllPub
1007100110,103000.0,1836.0,,1Fam,4,2.0,I (all),Pave,,AllPub
903201090,136500.0,1060.0,55.0,1Fam,1,2.0,RL,Pave,,AllPub
534428060,150000.0,1053.0,69.0,1Fam,3,1.0,RL,Pave,,AllPub
916386010,220000.0,1346.0,88.0,1Fam,3,3.0,RL,Pave,,AllPub
903481130,70000.0,892.0,86.0,1Fam,1,2.0,RM,Pave,Grvl,AllPub
907265100,207000.0,1764.0,96.0,1Fam,3,2.0,RL,Pave,,AllPub
906424010,225000.0,1511.0,,1Fam,3,3.0,RL,Pave,,AllPub
528222020,185101.0,1492.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
535105060,174000.0,1537.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
908201110,82000.0,1152.0,65.0,Duplex,2,2.0,RL,Pave,,AllPub
911175410,51689.0,729.0,69.0,1Fam,2,1.0,C (all),Pave,,AllPub
534250300,190000.0,1993.0,,1Fam,4,2.0,RL,Pave,,AllPub
528174020,204000.0,1302.0,34.0,Twnhs,1,2.0,RL,Pave,,AllPub
908186040,148000.0,1072.0,35.0,TwnhsE,2,2.0,RM,Pave,,AllPub
903230120,79000.0,896.0,99.0,1Fam,2,,RM,Pave,,AllPub
532353050,144000.0,912.0,,1Fam,2,2.0,RL,Pave,,AllPub
907202100,130000.0,907.0,39.0,1Fam,3,2.0,RL,Pave,,AllPub
527455280,148800.0,1120.0,,1Fam,3,1.0,RL,Pave,,AllPub
535325400,105000.0,985.0,65.0,1Fam,2,1.0,RL,Pave,,AllPub
909176180,137000.0,1551.0,60.0,1Fam,3,3.0,RL,Pave,,AllPub
528435030,287090.0,1578.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
534426110,124500.0,1041.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
528120140,338500.0,2091.0,82.0,1Fam,3,3.0,RL,Pave,,AllPub
528431040,419005.0,1966.0,98.0,1Fam,1,3.0,RL,Pave,,AllPub
531477020,82000.0,841.0,60.0,1Fam,2,1.0,RH,Pave,,AllPub
527110080,177000.0,1470.0,,1Fam,3,2.0,RL,Pave,,AllPub
905108090,156500.0,1967.0,,Duplex,6,2.0,RL,Pave,,AllPub
908102100,140000.0,1214.0,70.0,1Fam,2,2.0,RL,Pave,,AllPub
914476520,201000.0,1560.0,129.0,1Fam,3,2.0,RL,Pave,,AllPub
905452160,128000.0,1172.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
923225050,134000.0,1142.0,44.0,TwnhsE,3,2.0,RM,Pave,,AllPub
909425010,311500.0,1954.0,,1Fam,3,1.0,RL,Pave,,AllPub
905202230,235000.0,1252.0,,1Fam,1,2.0,RL,Pave,,AllPub
535426195,207500.0,1600.0,47.0,1Fam,2,2.0,RL,Pave,,AllPub
907280170,210000.0,1417.0,70.0,1Fam,3,3.0,RL,Pave,,AllPub
907414020,190000.0,1500.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
531363050,143500.0,1158.0,63.0,1Fam,3,1.0,RL,Pave,,AllPub
534403400,167000.0,1488.0,,1Fam,3,2.0,RL,Pave,,AllPub
534175140,140500.0,1625.0,75.0,Duplex,4,2.0,RL,Pave,,AllPub
526302110,124500.0,882.0,74.0,1Fam,2,1.0,RL,Pave,,AllPub
532376160,138500.0,894.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
528186050,280000.0,1577.0,48.0,TwnhsE,2,3.0,RL,Pave,,AllPub
535355020,301600.0,3086.0,113.0,1Fam,4,3.0,RL,Pave,,AllPub
534402140,154000.0,1154.0,,1Fam,3,1.0,RL,Pave,,AllPub
528439040,260000.0,1538.0,74.0,1Fam,3,3.0,RL,Pave,,AllPub
535456020,141000.0,1150.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
533244030,254000.0,1848.0,68.0,1Fam,3,3.0,FV,Pave,,AllPub
528292030,245000.0,2312.0,,1Fam,4,3.0,RL,Pave,,AllPub
902205010,45000.0,612.0,50.0,1Fam,1,1.0,RM,Pave,,AllPub
526352090,167000.0,1277.0,85.0,1Fam,2,2.0,RL,Pave,,AllPub
527145090,180000.0,1280.0,39.0,TwnhsE,2,2.0,RL,Pave,,AllPub
527455100,144000.0,1456.0,24.0,Twnhs,3,2.0,RL,Pave,,AllPub
907252120,272000.0,1601.0,,1Fam,3,3.0,RL,Pave,,AllPub
911103060,119600.0,1991.0,75.0,2fmCon,4,2.0,C (all),Pave,,AllPub
528240070,216500.0,1960.0,,1Fam,4,3.0,RL,Pave,,AllPub
528218090,184000.0,1456.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
535301160,128600.0,1560.0,70.0,Duplex,4,2.0,RL,Pave,,AllPub
909101080,83000.0,1414.0,45.0,1Fam,3,1.0,RL,Pave,Grvl,AllPub
528488110,185000.0,1262.0,60.0,1Fam,2,2.0,FV,Pave,Pave,AllPub
534276010,129900.0,864.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
903227080,120000.0,1158.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
905200290,155000.0,1803.0,88.0,1Fam,3,3.0,RL,Pave,,AllPub
908226130,80000.0,924.0,60.0,2fmCon,2,2.0,RL,Pave,,AllPub
909252170,141500.0,1436.0,53.0,1Fam,3,1.0,RL,Pave,,AllPub
535304170,136000.0,1040.0,68.0,1Fam,3,1.0,RL,Pave,,AllPub
528435070,227000.0,1588.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
902207080,126175.0,1163.0,49.0,1Fam,3,2.0,RM,Pave,,AllPub
902207130,12789.0,832.0,68.0,1Fam,2,1.0,RM,Pave,,AllPub
535457050,99000.0,925.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
907187010,217000.0,1779.0,72.0,1Fam,3,3.0,RL,Pave,,AllPub
527450010,105500.0,1092.0,24.0,TwnhsE,3,1.0,RM,Pave,,AllPub
533221110,177000.0,1512.0,,TwnhsE,2,3.0,FV,Pave,,AllPub
903450110,110000.0,816.0,110.0,Duplex,2,2.0,RM,Grvl,,AllPub
902301060,87500.0,1510.0,60.0,1Fam,3,2.0,RM,Pave,,AllPub
532353020,110000.0,980.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
535380050,140000.0,1558.0,60.0,1Fam,3,2.0,RL,Pave,Grvl,AllPub
534127190,262500.0,2156.0,,1Fam,3,2.0,RL,Pave,,AllPub
528175060,230000.0,1314.0,34.0,Twnhs,2,3.0,RL,Pave,,AllPub
907410130,293200.0,1602.0,85.0,1Fam,3,3.0,RL,Pave,,AllPub
535455080,105500.0,832.0,59.0,1Fam,2,1.0,RL,Pave,,AllPub
535425010,242000.0,2978.0,96.0,1Fam,5,2.0,RL,Pave,,AllPub
916475110,202900.0,1908.0,85.0,1Fam,4,2.0,RL,Pave,,AllPub
916403010,175000.0,1412.0,130.0,1Fam,3,3.0,RL,Pave,,AllPub
527402150,143250.0,981.0,,1Fam,3,2.0,RL,Pave,,AllPub
905107110,160250.0,1373.0,,Duplex,3,2.0,RL,Pave,,AllPub
535380010,155500.0,1595.0,60.0,1Fam,3,2.0,RL,Pave,Grvl,AllPub
904301100,159900.0,1152.0,,Duplex,2,4.0,RL,Pave,,AllPub
923228420,81000.0,630.0,21.0,Twnhs,1,2.0,RM,Pave,,AllPub
535176100,166800.0,1570.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
534275220,126500.0,1065.0,80.0,1Fam,3,1.0,RL,Pave,,AllPub
534403410,180500.0,1152.0,,1Fam,3,2.0,RL,Pave,,AllPub
528110070,395000.0,1973.0,110.0,1Fam,3,2.0,RL,Pave,,AllPub
914465060,271000.0,1689.0,,1Fam,3,3.0,RL,Pave,,AllPub
923276100,131000.0,902.0,,1Fam,2,2.0,RL,Pave,,AllPub
903425245,167500.0,2019.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
533213010,222000.0,1726.0,,TwnhsE,2,2.0,FV,Pave,Pave,AllPub
528228555,185485.0,1266.0,53.0,1Fam,2,2.0,RL,Pave,,AllPub
902106060,107500.0,2372.0,60.0,1Fam,4,2.0,RM,Pave,,AllPub
527354050,192350.0,1353.0,80.0,1Fam,2,3.0,RL,Pave,,AllPub
535105030,139950.0,1144.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
534277090,140000.0,1362.0,,1Fam,3,2.0,RL,Pave,,AllPub
923228230,88000.0,1092.0,21.0,TwnhsE,3,1.0,RM,Pave,,AllPub
528290180,190000.0,1514.0,42.0,1Fam,3,3.0,RL,Pave,,AllPub
903430090,117000.0,1635.0,59.0,1Fam,2,1.0,RM,Pave,,AllPub
906230010,269500.0,2787.0,,Duplex,6,6.0,RL,Pave,,AllPub
528102140,462000.0,2772.0,110.0,1Fam,4,4.0,RL,Pave,,AllPub
528427100,260261.0,1542.0,91.0,1Fam,3,3.0,RL,Pave,,AllPub
903234160,102000.0,986.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
528315080,300000.0,2234.0,83.0,1Fam,3,3.0,RL,Pave,,AllPub
909250210,102000.0,1522.0,60.0,1Fam,4,2.0,RL,Pave,,AllPub
534152120,167900.0,1334.0,80.0,1Fam,2,2.0,RL,Pave,,AllPub
907275140,279500.0,1828.0,,1Fam,3,3.0,RL,Pave,,AllPub
903400040,180500.0,1824.0,60.0,1Fam,3,1.0,RL,Pave,Pave,AllPub
923228220,93900.0,1092.0,21.0,TwnhsE,3,1.0,RM,Pave,,AllPub
535105090,165000.0,1431.0,101.0,1Fam,3,1.0,RL,Pave,,AllPub
905427140,182000.0,1560.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
905426060,83000.0,835.0,85.0,1Fam,2,1.0,RL,Pave,,AllPub
905427050,185000.0,1674.0,66.0,1Fam,4,2.0,RL,Pave,,AllPub
916402015,150000.0,1495.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
532376250,133500.0,925.0,,1Fam,2,2.0,RL,Pave,,AllPub
903429080,155000.0,1826.0,50.0,1Fam,4,2.0,RM,Pave,Pave,AllPub
531452070,145000.0,1332.0,50.0,TwnhsE,2,2.0,RL,Pave,,AllPub
534475100,128000.0,1063.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
528480180,261329.0,1584.0,84.0,1Fam,2,2.0,FV,Pave,,AllPub
528488140,230348.0,1218.0,62.0,1Fam,2,3.0,FV,Pave,Pave,AllPub
905403050,128000.0,1150.0,62.0,1Fam,3,1.0,RL,Pave,,AllPub
528240040,176000.0,1456.0,51.0,1Fam,3,2.0,RL,Pave,,AllPub
533217060,170000.0,1404.0,24.0,Twnhs,3,3.0,FV,Pave,Pave,AllPub
528180130,248500.0,1456.0,48.0,TwnhsE,2,2.0,RL,Pave,,AllPub
535303150,123000.0,1319.0,79.0,1Fam,3,2.0,RL,Pave,,AllPub
923225150,115000.0,1304.0,,TwnhsE,3,1.0,RM,Pave,,AllPub
528354050,265000.0,2344.0,79.0,1Fam,3,2.0,RL,Pave,,AllPub
908225370,98000.0,1529.0,50.0,1Fam,4,2.0,RL,Pave,,AllPub
531477050,67500.0,1012.0,70.0,1Fam,2,1.0,RH,Pave,,AllPub
527210040,545224.0,3390.0,60.0,1Fam,5,3.0,RL,Pave,,AllPub
535403010,139000.0,1044.0,78.0,1Fam,3,1.0,RL,Pave,,AllPub
903201080,205000.0,1548.0,55.0,1Fam,3,2.0,RL,Pave,,AllPub
527166010,225000.0,1983.0,,1Fam,3,2.0,RL,Pave,,AllPub
902105110,132000.0,1432.0,60.0,1Fam,2,2.0,RM,Pave,Grvl,AllPub
528176030,552000.0,2492.0,100.0,1Fam,2,3.0,RL,Pave,,AllPub
534400050,167000.0,1516.0,100.0,1Fam,3,1.0,RL,Pave,,AllPub
907280040,240000.0,2098.0,75.0,1Fam,4,2.0,RL,Pave,,AllPub
528172060,255900.0,1606.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
535451010,116000.0,910.0,74.0,1Fam,3,1.0,RL,Pave,,AllPub
903454100,141000.0,1969.0,60.0,1Fam,4,2.0,RM,Pave,,AllPub
534104100,205000.0,1812.0,,1Fam,3,2.0,FV,Pave,,AllPub
906202040,180000.0,1298.0,,1Fam,3,3.0,RL,Pave,,AllPub
534128010,200000.0,2090.0,,1Fam,3,3.0,RL,Pave,,AllPub
903481100,82375.0,1344.0,60.0,2fmCon,3,2.0,RM,Pave,Grvl,AllPub
535150240,118000.0,1128.0,75.0,1Fam,2,1.0,RL,Pave,,AllPub
535378080,128500.0,1281.0,60.0,1Fam,1,3.0,RL,Pave,,AllPub
905226080,165250.0,1302.0,70.0,1Fam,2,1.0,RL,Pave,,AllPub
533242080,204000.0,1358.0,73.0,1Fam,3,2.0,FV,Pave,Pave,AllPub
534479320,132000.0,1268.0,78.0,1Fam,2,1.0,RL,Pave,,AllPub
905105010,142500.0,1059.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
535102010,175000.0,1280.0,,1Fam,3,2.0,RL,Pave,,AllPub
531452140,153900.0,1199.0,55.0,TwnhsE,2,2.0,RL,Pave,,AllPub
906380130,220000.0,1604.0,68.0,1Fam,3,3.0,RL,Pave,,AllPub
910203090,119000.0,1200.0,58.0,1Fam,4,1.0,RM,Pave,,AllPub
906204150,262280.0,2329.0,86.0,1Fam,4,3.0,RL,Pave,,AllPub
535302070,125000.0,948.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
528186160,234250.0,1342.0,48.0,TwnhsE,2,3.0,RL,Pave,,AllPub
916382120,293077.0,1646.0,71.0,1Fam,3,3.0,RL,Pave,,AllPub
528363070,321000.0,2494.0,,1Fam,4,3.0,RL,Pave,,AllPub
528104080,446261.0,2713.0,67.0,1Fam,3,3.0,RL,Pave,,AllPub
907135020,144000.0,1099.0,75.0,1Fam,3,1.0,RL,Pave,,AllPub
528477040,226700.0,1768.0,75.0,1Fam,3,2.0,FV,Pave,,AllPub
531375120,155000.0,1114.0,66.0,1Fam,3,2.0,RL,Pave,,AllPub
528120090,290941.0,1544.0,94.0,1Fam,3,2.0,RL,Pave,,AllPub
527184110,212000.0,1321.0,35.0,TwnhsE,1,2.0,RL,Pave,,AllPub
528228455,180000.0,1220.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
923202134,147000.0,1120.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
534129380,113000.0,1216.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
904300150,107500.0,1224.0,72.0,1Fam,3,1.0,RL,Pave,,AllPub
907290040,224900.0,1661.0,48.0,1Fam,3,2.0,RL,Pave,,AllPub
905401060,256000.0,1663.0,,1Fam,2,2.0,RL,Pave,,AllPub
910200110,141000.0,1215.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
531376070,170000.0,1162.0,81.0,1Fam,3,2.0,RL,Pave,,AllPub
905479110,125000.0,1164.0,68.0,2fmCon,3,2.0,RL,Pave,,AllPub
528456160,204500.0,1218.0,92.0,1Fam,2,2.0,FV,Pave,,AllPub
908154235,160000.0,5642.0,313.0,1Fam,3,4.0,RL,Pave,,AllPub
535454030,81400.0,1040.0,60.0,Duplex,2,2.0,RL,Pave,,AllPub
528176070,320000.0,2250.0,105.0,1Fam,3,3.0,RL,Pave,,AllPub
911102180,80900.0,1049.0,52.0,1Fam,2,1.0,C (all),Pave,,AllPub
907418020,173900.0,1500.0,68.0,1Fam,3,2.0,RL,Pave,,AllPub
534200030,130000.0,864.0,62.0,1Fam,2,1.0,RL,Pave,,AllPub
902128150,155000.0,1436.0,60.0,2fmCon,3,2.0,RM,Pave,Grvl,AllPub
902100010,103000.0,960.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
535382020,160000.0,2414.0,60.0,2fmCon,3,2.0,RL,Pave,,AllPub
527405180,124500.0,864.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
908102260,147500.0,1256.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
905202210,164000.0,1000.0,87.0,1Fam,1,2.0,RL,Pave,,AllPub
534202030,143000.0,1214.0,,1Fam,3,2.0,RL,Pave,,AllPub
907262060,240000.0,2327.0,41.0,1Fam,4,2.0,RL,Pave,,AllPub
909282020,259500.0,2320.0,61.0,1Fam,3,3.0,RL,Pave,,AllPub
902105060,129000.0,1464.0,90.0,1Fam,3,2.0,RM,Pave,,AllPub
903205085,144000.0,1167.0,98.0,1Fam,3,1.0,RL,Pave,,AllPub
527451540,97000.0,987.0,21.0,Twnhs,2,2.0,RM,Pave,,AllPub
921128030,392000.0,1824.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
902330090,185000.0,2454.0,75.0,1Fam,3,2.0,RM,Pave,Grvl,AllPub
909101060,67000.0,864.0,45.0,1Fam,2,2.0,RL,Pave,Grvl,AllPub
534451110,110000.0,1203.0,,1Fam,3,2.0,RL,Pave,,AllPub
535301080,116000.0,882.0,60.0,1Fam,2,2.0,RL,Pave,,AllPub
528102080,412083.0,2589.0,72.0,1Fam,4,3.0,RL,Pave,,AllPub
902206270,137000.0,1798.0,57.0,1Fam,4,2.0,RM,Pave,,AllPub
531479020,76000.0,784.0,60.0,1Fam,2,1.0,RH,Pave,,AllPub
906223180,215000.0,1911.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
904351200,103600.0,1369.0,54.0,1Fam,3,3.0,RH,Pave,,AllPub
911103050,85000.0,1526.0,105.0,1Fam,2,1.0,C (all),Pave,,AllPub
905228020,89500.0,998.0,,1Fam,3,1.0,RL,Pave,,AllPub
907265030,230000.0,1654.0,,1Fam,3,3.0,RL,Pave,,AllPub
923225490,130000.0,874.0,62.0,1Fam,3,2.0,RL,Pave,,AllPub
907176010,215700.0,1771.0,,1Fam,3,3.0,RL,Pave,,AllPub
903401070,165000.0,1376.0,60.0,1Fam,3,1.0,RL,Pave,Pave,AllPub
923277030,130500.0,816.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
916382010,224500.0,1692.0,83.0,1Fam,3,2.0,RL,Pave,,AllPub
535454060,93500.0,1040.0,60.0,Duplex,2,2.0,RL,Pave,,AllPub
907203090,110000.0,924.0,88.0,1Fam,3,1.0,RL,Pave,,AllPub
535125010,180000.0,2207.0,,1Fam,3,3.0,RL,Pave,,AllPub
535353130,112500.0,924.0,,1Fam,2,1.0,RL,Pave,,AllPub
904100100,219000.0,2267.0,107.0,1Fam,3,2.0,RL,Pave,,AllPub
907125080,145000.0,1100.0,95.0,1Fam,3,1.0,RL,Pave,,AllPub
902402130,125500.0,1363.0,60.0,1Fam,3,1.0,RM,Pave,,AllPub
902306130,161000.0,1378.0,60.0,1Fam,3,2.0,RM,Pave,,AllPub
528175010,224000.0,1358.0,44.0,TwnhsE,2,3.0,RL,Pave,,AllPub
906380060,272500.0,1838.0,77.0,1Fam,3,3.0,RL,Pave,,AllPub
535302200,122500.0,972.0,119.0,1Fam,3,1.0,RL,Pave,,AllPub
908226180,79000.0,774.0,70.0,1Fam,3,1.0,RH,Pave,,AllPub
527212030,556581.0,2868.0,85.0,1Fam,4,3.0,RL,Pave,,AllPub
535477130,169500.0,1812.0,69.0,1Fam,4,2.0,RL,Pave,,AllPub
527301010,202500.0,1621.0,91.0,1Fam,3,3.0,RL,Pave,,AllPub
909276070,194000.0,1717.0,80.0,1Fam,2,1.0,RL,Pave,,AllPub
533215070,305000.0,1557.0,35.0,TwnhsE,2,3.0,FV,Pave,,AllPub
533130160,285000.0,2225.0,88.0,1Fam,4,3.0,RL,Pave,,AllPub
906226110,118858.0,1535.0,64.0,Duplex,4,2.0,RL,Pave,,AllPub
535450220,119200.0,1082.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
528228290,174000.0,1555.0,53.0,TwnhsE,2,2.0,RL,Pave,,AllPub
528290120,179000.0,1800.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
906425045,138500.0,1445.0,82.0,1Fam,3,2.0,RL,Pave,,AllPub
534403260,140000.0,1114.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
531376050,184900.0,1585.0,74.0,1Fam,3,2.0,RL,Pave,,AllPub
902301080,110000.0,1284.0,50.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
923228260,90500.0,1092.0,21.0,Twnhs,3,1.0,RM,Pave,,AllPub
908103260,165000.0,1033.0,64.0,1Fam,3,1.0,RL,Pave,,AllPub
527427230,184000.0,1337.0,26.0,TwnhsE,2,3.0,RH,Pave,,AllPub
909201110,130000.0,1964.0,55.0,1Fam,4,1.0,RH,Pave,,AllPub
528431050,255000.0,1636.0,116.0,1Fam,3,3.0,RL,Pave,,AllPub
909428110,157000.0,1336.0,90.0,2fmCon,2,2.0,RL,Pave,,AllPub
535152280,132000.0,1364.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
527182040,170000.0,1088.0,,TwnhsE,2,1.0,RL,Pave,,AllPub
916455110,187500.0,1146.0,73.0,1Fam,3,3.0,RL,Pave,,AllPub
907401050,207000.0,1390.0,70.0,1Fam,3,3.0,RL,Pave,,AllPub
535402070,159950.0,1086.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
528228270,172500.0,1258.0,53.0,TwnhsE,2,2.0,RL,Pave,,AllPub
